Apr 18 2013;BV010082 INDEX;;CVIX INDEX;;DXY INDEX;;SPX INDEX;;VIX INDEX;;;VCRIX
;11/28/16;0.813;1/13/17;10.43;11/2/16;97.398;12/15/16;2262.03;12/15/16;12.79;;
;11/29/16;0.799;1/16/17;10.48;11/3/16;97.157;12/16/16;2258.07;12/16/16;12.2;;
;11/30/16;0.818;1/17/17;10.09;11/4/16;97.065;12/19/16;2262.53;12/19/16;11.71;;
;12/1/16;0.832;1/18/17;10.24;11/7/16;97.781;12/20/16;2270.76;12/20/16;11.45;;
;12/2/16;0.821;1/19/17;10.27;11/8/16;97.861;12/21/16;2265.18;12/21/16;11.27;;
;12/5/16;0.831;1/20/17;10.12;11/9/16;98.504;12/22/16;2260.96;12/22/16;11.43;;
;12/6/16;0.829;1/23/17;9.98;11/10/16;98.785;12/23/16;2263.79;12/23/16;11.44;;
;12/7/16;0.822;1/24/17;9.85;11/11/16;99.06;12/27/16;2268.88;12/27/16;11.99;;
;12/8/16;0.826;1/25/17;9.67;11/14/16;100.11;12/28/16;2249.92;12/28/16;12.95;;
;12/9/16;0.863;1/26/17;10;11/15/16;100.23;12/29/16;2249.26;12/29/16;13.37;;
;12/12/16;0.859;1/27/17;9.94;11/16/16;100.41;12/30/16;2238.83;12/30/16;14.04;;
;12/13/16;0.877;1/30/17;10.35;11/17/16;100.89;1/3/17;2257.83;1/3/17;12.85;;
;12/14/16;0.955;1/31/17;10.15;11/18/16;101.21;1/4/17;2270.75;1/4/17;11.85;;
;12/15/16;0.911;2/1/17;10.03;11/21/16;101.05;1/5/17;2269;1/5/17;11.67;;
;12/16/16;0.898;2/2/17;9.99;11/22/16;101.04;1/6/17;2276.98;1/6/17;11.32;;
;12/19/16;0.879;2/3/17;9.77;11/23/16;101.7;1/9/17;2268.9;1/9/17;11.56;;
;12/20/16;0.87;2/7/17;10.78;11/24/16;101.7;1/10/17;2268.9;1/10/17;11.49;;
;12/21/16;0.861;2/8/17;10.78;11/25/16;101.49;1/11/17;2275.32;1/11/17;11.26;;
;12/22/16;0.863;2/9/17;10.59;11/28/16;101.33;1/12/17;2270.44;1/12/17;11.54;;
;12/23/16;0.872;2/13/17;10.62;11/29/16;100.93;1/13/17;2274.64;1/13/17;11.23;;
;12/27/16;0.888;2/14/17;10.24;11/30/16;101.5;1/17/17;2267.89;1/17/17;11.87;;
;12/28/16;0.862;2/15/17;10.28;12/1/16;101.04;1/18/17;2271.89;1/18/17;12.48;;
;12/29/16;0.847;2/16/17;10.15;12/2/16;100.77;1/19/17;2263.69;1/19/17;12.78;;
;12/30/16;0.843;2/17/17;10.43;12/5/16;100.09;1/20/17;2271.31;1/20/17;11.54;;
;1/3/17;0.861;2/20/17;10.58;12/6/16;100.49;1/23/17;2265.2;1/23/17;11.77;;
;1/4/17;0.86;2/21/17;10.67;12/7/16;100.23;1/24/17;2280.07;1/24/17;11.07;;
;1/5/17;0.836;2/22/17;10.8;12/8/16;101.1;1/25/17;2298.37;1/25/17;10.81;;
;1/6/17;0.857;2/23/17;10.58;12/9/16;101.59;1/26/17;2296.68;1/26/17;10.63;;
;1/9/17;0.838;2/24/17;10.58;12/12/16;101.03;1/27/17;2294.69;1/27/17;10.58;;
;1/10/17;0.841;2/27/17;10.36;12/13/16;101.07;1/30/17;2280.9;1/30/17;11.88;;
;1/11/17;0.836;2/28/17;10.15;12/14/16;101.76;1/31/17;2278.87;1/31/17;11.99;;
;1/12/17;0.839;3/1/17;10.22;12/15/16;103.02;2/1/17;2279.55;2/1/17;11.81;;
;1/13/17;0.846;3/2/17;10.2;12/16/16;102.95;2/2/17;2280.85;2/2/17;11.93;;
;1/17/17;0.826;3/3/17;9.5;12/19/16;103.14;2/3/17;2297.42;2/3/17;10.97;;
;1/18/17;0.875;3/6/17;10.23;12/20/16;103.29;2/6/17;2292.56;2/6/17;11.37;;
;1/19/17;0.857;3/13/17;9.46;12/21/16;103.02;2/7/17;2293.08;2/7/17;11.29;;
;1/20/17;0.839;3/14/17;9.5;12/22/16;103.09;2/8/17;2294.67;2/8/17;11.45;;
;1/23/17;0.821;3/15/17;9.02;12/23/16;103.01;2/9/17;2307.87;2/9/17;10.88;;
;1/24/17;0.843;3/16/17;8.46;12/26/16;102.97;2/10/17;2316.1;2/10/17;10.85;;
;1/25/17;0.85;3/17/17;8.79;12/27/16;103.02;2/13/17;2328.25;2/13/17;11.07;;
;1/26/17;0.832;3/22/17;9.28;12/28/16;103.3;2/14/17;2337.58;2/14/17;10.74;;
;1/27/17;0.845;3/23/17;9.38;12/29/16;102.68;2/15/17;2349.25;2/15/17;11.97;;
;1/30/17;0.853;3/24/17;9.2;12/30/16;102.21;2/16/17;2347.22;2/16/17;11.76;;
;1/31/17;0.846;3/28/17;9.06;1/2/17;102.78;2/17/17;2351.16;2/17/17;11.49;;
;2/1/17;0.844;3/29/17;9.11;1/3/17;103.21;2/21/17;2365.38;2/21/17;11.57;;
;2/2/17;0.849;3/30/17;9.02;1/4/17;102.7;2/22/17;2362.82;2/22/17;11.74;;
;2/3/17;0.853;3/31/17;8.91;1/5/17;101.52;2/23/17;2363.81;2/23/17;11.71;;
;2/6/17;0.822;4/3/17;8.91;1/6/17;102.22;2/24/17;2367.34;2/24/17;11.47;;
;2/7/17;0.83;4/4/17;8.97;1/9/17;101.93;2/27/17;2369.75;2/27/17;12.09;;
;2/8/17;0.825;4/5/17;8.91;1/10/17;102.01;2/28/17;2363.64;2/28/17;12.92;;
;2/9/17;0.85;4/6/17;9.03;1/11/17;101.78;3/1/17;2395.96;3/1/17;12.54;;
;2/10/17;0.853;4/7/17;9.34;1/12/17;101.35;3/2/17;2381.92;3/2/17;11.81;;
;2/13/17;0.862;4/10/17;9.27;1/13/17;101.18;3/3/17;2383.12;3/3/17;10.96;;
;2/14/17;0.882;4/11/17;9.32;1/16/17;101.18;3/6/17;2375.31;3/6/17;11.24;;
;2/15/17;0.894;4/12/17;9.45;1/17/17;100.33;3/7/17;2368.39;3/7/17;11.45;;
;2/16/17;0.87;4/13/17;9.41;1/18/17;100.93;3/8/17;2362.98;3/8/17;11.86;;
;2/17/17;0.865;4/14/17;9.43;1/19/17;101.15;3/9/17;2364.87;3/9/17;12.3;;
;2/21/17;0.873;4/18/17;9.4;1/20/17;100.74;3/10/17;2372.6;3/10/17;11.66;;
;2/22/17;0.867;4/19/17;9.23;1/23/17;100.16;3/13/17;2373.47;3/13/17;11.35;;
;2/23/17;0.851;4/20/17;9.07;1/24/17;100.35;3/14/17;2365.45;3/14/17;12.3;;
;2/24/17;0.837;4/21/17;9.21;1/25/17;100.03;3/15/17;2385.26;3/15/17;11.63;;
;2/27/17;0.871;4/24/17;9.99;1/26/17;100.38;3/16/17;2381.38;3/16/17;11.21;;
;2/28/17;0.901;4/25/17;7.93;1/27/17;100.53;3/17/17;2378.25;3/17/17;11.28;;
;3/1/17;0.949;4/26/17;8.08;1/30/17;100.43;3/20/17;2373.47;3/20/17;11.34;;
;3/2/17;0.987;4/27/17;7.93;1/31/17;99.512;3/21/17;2344.02;3/21/17;12.47;;
;3/3/17;0.982;4/28/17;7.84;2/1/17;99.641;3/22/17;2348.45;3/22/17;12.81;;
;3/6/17;1.001;5/2/17;7.82;2/2/17;99.79;3/23/17;2345.96;3/23/17;13.12;;
;3/7/17;1.027;5/3/17;7.67;2/3/17;99.868;3/24/17;2343.98;3/24/17;12.96;;
;3/8/17;1.047;5/4/17;7.82;2/6/17;99.907;3/27/17;2341.59;3/27/17;12.5;;
;3/9/17;1.061;5/5/17;7.74;2/7/17;100.26;3/28/17;2358.57;3/28/17;11.53;;
;3/10/17;1.059;5/8/17;7.23;2/8/17;100.28;3/29/17;2361.13;3/29/17;11.42;;
;3/13/17;1.084;5/9/17;7.21;2/9/17;100.65;3/30/17;2368.06;3/30/17;11.54;;
;3/14/17;1.089;5/10/17;7.11;2/10/17;100.8;3/31/17;2362.72;3/31/17;12.37;;
;3/15/17;1.026;5/11/17;7.12;2/13/17;100.96;4/3/17;2358.84;4/3/17;12.38;;
;3/16/17;1.055;5/12/17;6.92;2/14/17;101.25;4/4/17;2360.16;4/4/17;11.79;;
;3/17/17;1.042;5/15/17;7.04;2/15/17;101.18;4/5/17;2352.95;4/5/17;12.89;;
;3/20/17;1.028;5/16/17;7.19;2/16/17;100.44;4/6/17;2357.49;4/6/17;12.39;;
;3/21/17;1.01;5/17/17;7.76;2/17/17;100.95;4/7/17;2355.54;4/7/17;12.87;;
;3/22/17;1.007;5/18/17;7.76;2/20/17;100.95;4/10/17;2357.16;4/10/17;14.05;;
;3/23/17;1.001;5/19/17;7.72;2/21/17;101.37;4/11/17;2353.78;4/11/17;15.07;;
;3/24/17;1.015;5/22/17;7.64;2/22/17;101.22;4/12/17;2344.93;4/12/17;15.77;;
;3/27/17;1.017;5/23/17;7.7;2/23/17;101.05;4/13/17;2328.95;4/13/17;15.96;;
;3/28/17;1.047;5/24/17;7.61;2/24/17;101.09;4/17/17;2349.01;4/17/17;14.66;;
;3/29/17;1.025;5/25/17;7.38;2/27/17;101.13;4/18/17;2342.19;4/18/17;14.42;;
;3/30/17;1.026;5/26/17;7.47;2/28/17;101.12;4/19/17;2338.17;4/19/17;14.93;;
;3/31/17;1.017;5/29/17;7.61;3/1/17;101.78;4/20/17;2355.84;4/20/17;14.15;;
;4/3/17;1.008;5/30/17;7.59;3/2/17;102.2;4/21/17;2348.69;4/21/17;14.63;;
;4/4/17;1.028;5/31/17;7.58;3/3/17;101.54;4/24/17;2374.15;4/24/17;10.84;;
;4/5/17;1.017;6/1/17;7.41;3/6/17;101.64;4/25/17;2388.61;4/25/17;10.76;;
;4/6/17;1.03;6/2/17;7.4;3/7/17;101.81;4/26/17;2387.45;4/26/17;10.85;;
;4/7/17;1.082;6/5/17;7.42;3/8/17;102.07;4/27/17;2388.77;4/27/17;10.36;;
;4/10/17;1.075;6/6/17;7.48;3/9/17;101.85;4/28/17;2384.2;4/28/17;10.82;;
;4/11/17;1.055;6/7/17;7.48;3/10/17;101.25;5/1/17;2388.33;5/1/17;10.11;;
;4/12/17;1.044;6/8/17;7.31;3/13/17;101.31;5/2/17;2391.17;5/2/17;10.59;;
;4/13/17;1.043;6/9/17;7.3;3/14/17;101.7;5/3/17;2388.13;5/3/17;10.68;;
;4/17/17;1.046;6/12/17;7.04;3/15/17;100.74;5/4/17;2389.52;5/4/17;10.46;;
;4/18/17;1.026;6/13/17;7.05;3/16/17;100.36;5/5/17;2399.29;5/5/17;10.57;;
;4/19/17;1.028;6/14/17;7.08;3/17/17;100.3;5/8/17;2399.38;5/8/17;9.77;;
;4/20/17;1.033;6/15/17;7.11;3/20/17;100.41;5/9/17;2396.92;5/9/17;9.96;;
;4/21/17;1.024;6/16/17;7.05;3/21/17;99.813;5/10/17;2399.63;5/10/17;10.21;;
;4/24/17;1.062;6/19/17;7.06;3/22/17;99.677;5/11/17;2394.44;5/11/17;10.6;;
;4/25/17;1.083;6/20/17;7.14;3/23/17;99.76;5/12/17;2390.9;5/12/17;10.4;;
;4/26/17;1.075;6/21/17;7.41;3/24/17;99.627;5/15/17;2402.32;5/15/17;10.42;;
;4/27/17;1.07;6/22/17;7.37;3/27/17;99.166;5/16/17;2400.67;5/16/17;10.65;;
;4/28/17;1.081;6/28/17;7.63;3/28/17;99.712;5/17/17;2357.03;5/17/17;15.59;;
;5/1/17;1.092;6/29/17;7.57;3/29/17;99.998;5/18/17;2365.72;5/18/17;14.66;;
;5/2/17;1.088;7/3/17;7.47;3/30/17;100.41;5/19/17;2381.73;5/19/17;12.04;;
;5/3/17;1.11;7/4/17;7.58;3/31/17;100.35;5/22/17;2394.02;5/22/17;10.93;;
;5/4/17;1.119;7/5/17;7.58;4/3/17;100.54;5/23/17;2398.42;5/23/17;10.72;;
;5/5/17;1.127;7/6/17;7.58;4/4/17;100.54;5/24/17;2404.39;5/24/17;10.02;;
;5/8/17;1.137;7/7/17;7.48;4/5/17;100.56;5/25/17;2415.07;5/25/17;9.99;;
;5/9/17;1.15;7/10/17;7.3;4/6/17;100.67;5/26/17;2415.82;5/26/17;9.81;;
;5/10/17;1.154;7/11/17;7.41;4/7/17;101.18;5/30/17;2412.91;5/30/17;10.38;;
;5/11/17;1.15;7/12/17;7.33;4/10/17;101.02;5/31/17;2411.8;5/31/17;10.41;;
;5/12/17;1.124;7/13/17;7.32;4/11/17;100.71;6/1/17;2430.06;6/1/17;9.89;;
;5/15/17;1.131;7/14/17;7.25;4/12/17;100.78;6/2/17;2439.07;6/2/17;9.75;;
;5/16/17;1.133;7/17/17;7.33;4/13/17;100.49;6/5/17;2436.1;6/5/17;10.07;;
;5/17/17;1.101;7/18/17;7.67;4/14/17;100.51;6/6/17;2429.33;6/6/17;10.45;;
;5/18/17;1.113;7/19/17;7.73;4/17/17;100.29;6/7/17;2433.14;6/7/17;10.39;;
;5/19/17;1.121;7/20/17;7.83;4/18/17;99.499;6/8/17;2433.79;6/8/17;10.16;;
;5/22/17;1.131;7/21/17;7.67;4/19/17;99.738;6/9/17;2431.77;6/9/17;10.7;;
;5/23/17;1.152;7/24/17;7.75;4/20/17;99.778;6/12/17;2429.39;6/12/17;11.46;;
;5/24/17;1.144;7/25/17;7.78;4/21/17;99.977;6/13/17;2440.35;6/13/17;10.42;;
;5/25/17;1.148;7/26/17;7.83;4/24/17;99.092;6/14/17;2437.92;6/14/17;10.64;;
;5/26/17;1.153;7/27/17;7.98;4/25/17;98.785;6/15/17;2432.46;6/15/17;10.9;;
;5/30/17;1.153;7/28/17;8.03;4/26/17;99.045;6/16/17;2433.15;6/16/17;10.38;;
;5/31/17;1.156;7/31/17;8.07;4/27/17;99.076;6/19/17;2453.46;6/19/17;10.37;;
